Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6AWgFM6ORRfr9bphIW25bB,"OUR SIDE HAS TO WIN (for D.H.)","G_d's Pee AT STATE'S END!","Godspeed You! Black Emperor",2021-04-02,390080,29,,2024-11-27T15:02:39Z,"canadian post-rock,double drumming,instrumental post-rock,noise pop,post-rock","Constellation",0.149,0.19,2,-15.89,1,0.045,0.545,0.887,0.0809,0.0339,86.407,3
3BbU4k2CFvzpG7BNQlwnmR,"Out of It","The World Is A House On Fire","Zelienople",2012-05-31,405400,17,,2024-11-27T15:02:39Z,"","Immune Recordings",0.242,0.132,0,-20.294,0,0.0412,0.935,0.754,0.171,0.0389,136.718,3
31rWHoaORhEfXqqr6y48Hm,"Pendulum Man","Hex","Bark Psychosis",1994-01-01,593866,29,,2024-11-27T15:02:39Z,"british post-rock,post-rock,shoegaze,slowcore","Virgin Catalogue",0.241,0.0764,4,-28.46,0,0.0398,0.962,0.909,0.112,0.0365,145.974,4
5OY253uETDSe8456oYvkS3,"Feeling Everything but Lost","Feeling Everything but Lost","Andrew Prahlow",2022-01-01,295104,27,,2024-11-27T15:02:39Z,"video game music","Andrew Prahlow Music",0.291,0.468,7,-13.46,1,0.0426,0.967,0.898,0.0905,0.149,115.167,5
3OiltpO4AcqtXGUpfcYho2,"Nothing It Can","Moiety","Helios",2012-05-01,287520,38,,2024-11-27T15:02:39Z,"compositional ambient,instrumental post-rock,space ambient","Unseen",0.184,0.245,1,-12.333,1,0.0385,0.78,0.897,0.0681,0.0366,109.984,4
36ZSqoEkEtH6s9FvVS9yNe,"Ekki múkk","Valtari","Sigur Rós",2012-05-28,464373,35,,2024-11-27T15:02:39Z,"chamber pop,compositional ambient,dream pop,ethereal wave,icelandic rock,indie rock,melancholia,nordic post-rock,post-rock","Parlophone UK",0.161,0.246,3,-13.514,1,0.0369,0.713,0.967,0.0967,0.0368,95.099,3
1uPfdyNjqHB46zGj7CWoyk,"Love is a Shelter","Love is a Shelter","All Stars Dying,Make Like A Tree",2022-03-13,360006,20,,2024-11-27T15:02:39Z,"ukrainian indie","Ears of Bears",0.568,0.363,0,-12.399,1,0.0348,0.886,0.754,0.149,0.185,119.972,4
1WUI79LofTPndZDTs8r7dU,"I Wonder As I Wander","I Wonder As I Wander","Deerhoof",2021-11-24,136846,17,,2024-11-27T15:02:39Z,"bay area indie,experimental indie rock,experimental pop,experimental rock,noise pop,noise rock","Joyful Noise Recordings",0.11,0.387,5,-10.485,0,0.0321,0.802,0.818,0.0895,0.0695,81.296,1
6LGFTYASAcu8YMCcAwRG2g,"Dragoon","Dragoon","Amparo",2021-11-12,183050,21,,2024-11-27T15:02:39Z,"ambient guitar","Rural Sounds",0.44,0.304,9,-7.947,1,0.0303,0.806,0.837,0.149,0.138,117.856,4
63AXbG0B9D4g0ZHzfu4jLn,"Rooftop","Vespertine","This Will Destroy You",2020-06-09,350228,30,,2024-11-27T15:02:39Z,"ambient post-rock,american post-rock,doomgaze,drone metal,instrumental post-rock,post-rock","Dark Operative",0.0781,0.276,8,-15.282,1,0.0419,0.699,0.861,0.111,0.0931,173.563,3
